id,home,away
401365646,155,2571
401365651,2437,155
401365658,2172,155
401365661,155,2710
401365642,155,233
401402029,155,233
401365668,155,2900
401365672,198,155
401365678,2571,155
401365685,233,155
401371963,156,2029
401371964,158,156
401369815,156,225
401369138,156,338
401365611,156,2449
401371965,156,2565
401371288,156,252
401373511,156,222
401373530,269,156
401373535,222,156
401373541,156,2507
401373546,2752,156
401373552,156,2599
401373558,156,305
401373564,2086,156
401373568,156,2752
401373576,2550,156
401373583,156,2086
401373586,46,156
401371360,158,2534
401372147,158,304
401372146,158,2710
401372148,158,2582
401372149,158,2634
401372150,158,233
401372151,158,2306
401364358,158,194
401364368,164,158
401369220,158,338
401364373,158,356
401364395,194,158
401364381,2509,158
401364410,158,164
401364402,158,275
401372460,2803,159
401384750,159,124966
401369186,526,159
401378566,261,159
401365278,159,2514
401380994,2934,159
401370983,159,160
401369723,172,159
401369729,159,225
401369735,219,159
401369743,159,163
401369746,171,159
401369753,225,159
401369758,163,159
401369765,159,171
401369762,159,172
401404422,159,43
401385113,160,2602
401370976,2507,160
401370975,269,160
401365246,160,2514
401370979,2803,160
401370980,2184,160
401370978,160,2115
401370981,160,6304
401370982,2670,160
401369630,160,2378
401369636,261,160
401369644,160,311
401369649,2619,160
401369638,160,399
401369661,160,2349
401369663,311,160
401405311,160,311
401369671,160,2619
401369679,2378,160
401405755,2619,160
401369686,160,2885
401372198,2182,161
401372014,2599,161
401372018,2550,161
401370966,2885,161
401372601,163,161
401389577,2182,161
401365260,2363,161
401371588,2325,161
401365291,161,2217
401370044,258,161
401365303,161,2612
401370829,161,2771
401370830,161,2803
401370884,2598,161
401370866,2529,161
401370895,2681,161
401370831,161,2597
401370832,161,112358
401370834,161,2115
401370825,2115,161
401370879,2597,161
401370835,161,2598
401371791,2579,163
401365231,163,2368
401373771,163,370
401373772,204,163
401365247,2405,163
401373773,2275,163
401372199,163,2182
401373255,163,2083
401373381,322,163
401372916,163,2378
401373774,163,2871
401369726,163,171
401369731,163,172
401369733,163,225
401369739,163,219
401369752,172,163
401369764,225,163
401369756,171,163
401369768,43,163
401370964,164,2885
401372169,164,2771
401372168,164,2329
401371968,305,164
401372170,164,322
401364343,356,164
401369929,164,228
401364351,164,2509
401372025,2550,164
401372171,164,2115
401365295,164,2520
401370961,164,311
401397592,164,2115
401364390,164,2294
401364375,213,164
401364431,164,194
401365883,166,2166
401372834,166,2638
401377038,328,166
401373621,166,300
401377042,282,166
401378819,166,2424
401372838,2638,166
401371396,166,167
401371425,265,166
401371289,2351,166
401378820,166,3141
401371410,167,166
401371446,2547,166
401371452,166,2130
401391451,166,94822
401402244,2320,166
401371470,166,2627
401371466,292,166
401371482,2534,166
401371475,166,2000
401371488,2617,166
401371498,166,2253
401371506,166,2856
401371512,166,2547
401371517,3101,166
401372403,167,2755
401372401,167,2226
401372405,167,2703
401371924,167,2567
401372407,167,2638
401365622,167,2172
401372408,167,2450
401364716,2440,167
401364725,167,328
401364729,2439,167
401364746,2751,167
401364750,167,278
401414070,167,3141
401364765,2005,167
401370946,171,2066
401371050,2230,171
401371051,171,329
401365215,171,2368
401371052,2329,171
401371059,171,322
401371060,2378,171
401370958,171,311
401370941,399,171
401381714,2142,171
401371061,171,2529
401371062,171,2379
401369730,219,171
401369741,171,225
401369751,171,219
401409435,172,171
401369737,172,171
401369760,171,43
401370944,2066,172
401373380,322,172
401386110,172,124846
401374416,172,2142
401372161,213,172
401370801,172,2154
401372639,172,2598
401365259,2099,172
401370025,259,172
401374417,172,6319
401370006,183,172
401372461,172,2803
401398351,183,172
401369727,219,172
401369745,225,172
401369755,172,219
401369757,172,225
401377051,228,179
401365222,179,2099
401365208,179,2561
401377053,269,179
401370800,179,2154
401371783,179,2460
401365748,179,2084
401371784,179,2352
401370026,259,179
401365763,2168,179
401365772,179,2230
401365786,2325,179
401365790,179,2670
401403071,2168,179
401365797,2184,179
401365807,2244,179
401365812,179,2603
401365817,179,2166
401365823,257,179
401402048,179,2230
401365836,139,179
401369998,183,322
401369999,183,2182
401370000,183,2142
401370001,183,2670
401370003,183,222
401370005,183,2329
401370008,183,258
401397437,183,225
401370084,2390,183
401370009,183,221
401370011,183,228
401369992,221,183
401385928,189,2980
401364995,2717,189
401365009,194,189
401365015,189,2450
401365027,189,270
401365036,189,2130
401365043,2184,189
401376645,189,253
401365054,189,2473
401365071,189,2523
401386916,189,123313
401365083,189,2006
401365095,189,193
401365090,2050,189
401401010,2084,189
401402505,189,193
401365107,195,189
401365111,189,2649
401365116,2459,189
401405379,189,2006
401365131,189,2199
401365141,2117,189
401365133,189,2309
401365123,2711,189
401365147,189,2459
401386030,193,191
401371364,193,2320
401385595,193,190
401383793,2710,193
401372292,282,193
401371796,193,2132
401369931,228,193
401365079,2084,193
401386031,193,2589
401365088,193,2117
401365101,193,2006
401365104,193,2649
401365110,2711,193
401365115,193,195
401365126,193,2459
401365127,2050,193
401365136,2199,193
401365140,193,2309
401409399,2006,193
401365150,193,2006
401365212,194,315
401364993,194,2006
401372037,2752,194
401372020,194,2550
401364346,213,194
401364354,194,275
401371635,194,2443
401364379,275,194
401364385,194,213
401364412,2509,194
401364419,194,2294
401364435,130,194
401365007,195,2523
401373258,195,2057
401365002,325,195
401372642,195,2598
401386770,195,2985
401372731,195,276
401365080,195,2199
401365093,2006,195
401373007,195,2908
401365085,2711,195
401365097,195,2309
401365113,2117,195
401365125,195,2649
401365132,195,2459
401365137,2084,195
401365143,195,2050
401365149,195,2711
401408074,195,2199
401365154,2649,195
401370155,197,2349
401372262,197,2504
401372260,197,250
401372261,197,2473
401372183,197,232
401365607,198,197
401371953,197,2724
401372040,197,2752
401371817,248,197
401372245,197,325
401368355,2641,197
401368359,197,2305
401368370,277,197
401368366,197,251
401398458,2641,197
401368373,239,197
401368385,251,197
401368381,197,2628
401368400,197,201
401368396,2306,197
401368404,2628,197
401369160,2110,198
401371737,198,535
401371736,198,3238
401371738,198,3122
401371739,198,202
401371740,2628,198
401371616,2277,198
401371741,2623,198
401371742,198,250
401365634,233,198
401365639,2571,198
401365644,198,2172
401365652,2900,198
401365650,198,2437
401365656,2710,198
401365677,198,2449
401365680,2437,198
401365682,2172,198
401365689,198,2710
401365695,198,2900
401365704,198,140
401377039,282,201
401371564,201,2466
401372257,201,2636
401377045,201,328
401371943,2116,201
401371949,201,2086
401372258,201,250
401371607,201,2277
401372259,201,2016
401368354,201,2306
401368358,239,201
401368369,251,201
401368376,2628,201
401368377,201,2305
401368383,201,239
401368391,277,201
401368393,201,2628
401368406,201,2641
401368408,2305,201
401371933,202,2005
401371713,227,202
401371934,202,204
401371569,202,2466
401371935,202,2031
401376533,202,254
401371285,202,2351
401371938,202,2016
401371940,202,249
401377700,235,202
401377694,202,2567
401377707,2116,202
401377714,202,218
401377724,2132,202
401377716,202,248
401377728,202,235
401377733,2655,202
401377740,2724,202
401377746,218,202
401373365,204,2502
401373428,204,2535
401376711,204,213
401373642,204,302
401371904,204,245
401373874,204,2447
401377368,204,254
401377405,204,2483
401403250,204,2483
401377424,204,264
401377439,2483,204
401377444,254,204
401377426,204,265
401377451,38,204
401372160,213,2597
401372159,213,2754
401370077,213,2390
401372162,213,2681
401365752,2670,213
401365304,213,2514
401372163,213,2169
401364369,213,2509
401364396,2294,213
401364413,213,2294
401364424,275,213
401365886,218,228
401373066,218,2379
401377057,2210,218
401371109,218,219
401371586,218,2325
401371911,238,218
401371773,2603,218
401372200,218,2182
401377690,218,2116
401373051,218,2169
401372035,222,218
401377699,218,248
401377701,2116,218
401377722,218,2724
401377730,218,2132
401377736,2567,218
401371103,2244,219
401371104,2083,219
401371105,219,322
401365880,328,219
401377036,219,2166
401377043,295,219
401371108,219,222
401371110,2603,219
401371111,2325,219
401371112,219,256
401398460,219,2196
401369721,219,225
401369981,221,350
401369980,277,221
401369979,221,2643
401369983,221,238
401370042,258,221
401369984,221,2378
401369986,221,2142
401365284,221,2405
401369987,221,2599
401369219,221,294
401370027,259,221
401369936,228,221
401369991,221,258
401369993,221,259
401405810,259,221
401369818,2633,222
401377064,2509,222
401365747,2325,222
401371772,222,2603
401372034,239,222
401373516,222,2752
401373527,2550,222
401373544,2752,222
401373538,305,222
401373550,222,2086
401373554,222,269
401373561,222,305
401373570,222,2599
401373574,269,222
401373581,2599,222
401371091,225,2115
401371092,225,2776
401371090,225,353
401371069,225,2803
401365257,2514,225
401371068,2349,225
401371067,225,2529
401371066,2771,225
401371065,225,261
401371064,227,225
401371714,227,2247
401369165,526,227
401371712,227,2803
401371715,2507,227
401371716,227,2529
401371717,270,227
401371718,227,232
401365756,227,2168
401365774,2244,227
401400952,227,2022
401365777,2166,227
401365788,227,2603
401405190,227,2325
401365810,2168,227
401365804,227,257
401365820,2230,227
401369927,228,2803
401369926,228,2747
401369925,228,2506
401377054,277,228
401369928,228,2127
401370078,2390,228
401369930,228,2181
401369932,228,2579
401370045,258,228
401369934,228,258
401408050,228,150
401373424,231,2822
401372995,231,2515
401373259,2057,231
401373090,231,2426
401372186,231,232
401372968,2272,231
401373003,2908,231
401373022,2737,231
401373425,231,2026
401371870,344,231
401372992,231,2506
401365504,2678,231
401365514,231,2382
401365517,231,2193
401365509,2430,231
401365499,231,2535
401365524,236,231
401365529,231,2717
401365533,2747,231
401365539,231,2678
401365544,2382,231
401365547,231,2643
401365555,231,2430
401372180,232,2569
401372182,232,2352
401372181,232,288
401372184,236,232
401372185,232,2655
401372187,2655,232
401372188,232,2506
401372190,295,232
401365409,232,2182
401365433,232,2729
401365427,232,2210
401365424,2275,232
401365440,232,350
401405231,232,2729
401365448,256,232
401365454,232,2275
401374292,233,2634
401374291,233,2582
401372276,2181,233
401372366,233,2005
401374300,233,597
401374301,233,3080
401372589,2458,233
401372574,233,2464
401365647,2449,233
401365657,2571,233
401365663,233,2172
401365665,233,2437
401365671,2710,233
401365674,2900,233
401408013,2710,233
401365679,233,2449
401365692,233,2571
401371914,235,2635
401371915,235,2428
401370022,259,235
401371900,235,2633
401371822,235,333
401371918,235,2011
401377692,2655,235
401377697,2724,235
401377709,235,2132
401377712,2116,235
401377723,235,2567
401377744,2132,235
401377748,235,2116
401377752,235,2655
401377757,248,235
401371247,2351,236
401372553,236,2635
401372552,236,2427
401371972,2670,236
401372554,236,2157
401373466,2635,236
401372555,288,236
401372556,2427,236
401372557,236,2632
401372558,2057,236
401372754,236,2393
401365498,236,2193
401365505,2382,236
401365511,2747,236
401365519,2717,236
401365530,2430,236
401365512,236,2643
401365536,2678,236
401365541,236,2747
401365542,2643,236
401365550,2535,236
401365556,236,2382
401371906,238,326
401371908,238,2737
401371907,238,2670
401371905,238,2011
401371909,238,2400
401371910,2567,238
401371912,238,2350
401371913,238,2046
401376694,238,252
401364857,238,2579
401364874,238,2633
401364891,2579,238
401364926,2633,238
401371979,239,2916
401371978,239,2447
401389450,2670,239
401371981,239,2029
401369153,239,2110
401371982,2483,239
401371983,239,2016
401371634,239,2466
401368367,239,2641
401368362,2628,239
401368378,277,239
401368388,239,2306
401364895,333,239
401368392,239,277
401368398,2305,239
401368405,2306,239
401368411,239,251
401371602,2443,242
401371248,242,2492
401371812,248,242
401372789,242,2582
401369831,242,339
401372790,242,326
401376730,242,2473
401376735,242,2230
401372791,242,2299
401371622,2277,242
401372793,242,3170
401372792,242,2916
401372767,249,242
401372757,242,2393
401372734,276,242
401372784,242,295
401372662,242,2429
401372715,2348,242
401372797,242,2636
401372798,242,2638
401413402,242,2299
401372796,2572,242
401372774,242,249
401371600,245,2277
401371594,245,357
401369137,245,2454
401371358,245,2000
401369810,275,245
401376722,2086,245
401371613,245,2443
401371903,245,2655
401371902,245,2628
401371632,245,2466
401393885,245,2937
401369225,245,2110
401364894,245,2579
401364904,2633,245
401371811,248,2275
401370038,248,258
401369811,248,2086
401376724,248,275
401376729,2483,248
401371813,248,2803
401371612,248,2466
401371814,248,2016
401371815,333,248
401371816,248,309
401371818,248,326
401377691,248,2132
401377706,248,2724
401377738,2116,248
401377749,2132,248
401377742,248,2655
401377754,2567,248
401373837,249,250
401370152,2305,249
401385925,249,589
401374308,249,2084
401372398,249,2353
401376719,2181,249
401376714,249,2390
401371422,249,2534
401371957,2724,249
401386567,249,108817
401372758,249,2393
401372733,276,249
401372661,249,2429
401372770,249,295
401372771,2572,249
401372716,2348,249
401372773,249,2636
401372772,249,2638
401372700,2226,249
401371366,250,2000
401373836,250,2371
401373838,328,250
401372399,250,2440
401373635,2540,250
401371417,250,2320
401373839,250,2758
401367433,250,2653
401367436,2247,250
401367443,290,250
401367449,250,309
401367456,250,2433
401367462,2032,250
401367468,2031,250
401367475,250,326
401367483,250,324
401367481,326,250
401367488,250,2026
401367497,2433,250
401371253,2250,251
401372269,251,2458
401371386,251,2856
401371404,251,292
401371567,251,2277
401371395,251,2534
401372024,2550,251
401372311,251,2029
401396269,251,2011
401373861,251,2916
401368356,251,277
401368360,2306,251
401368379,251,2306
401368389,2628,251
401364902,251,2633
401368395,2641,251
401368402,251,2305
401371245,252,325
401371263,252,2860
401371258,2483,252
401371273,254,252
401371278,3084,252
401371283,2623,252
401371286,252,328
401371297,2692,252
401371268,252,2640
401376690,252,2335
401371214,2501,252
401371305,252,224
401371308,252,279
401371217,252,2608
401371311,2250,252
401371181,2539,252
401371223,252,301
401371224,252,2501
401371151,2541,252
401371315,279,252
401371185,252,2539
401371363,3101,253
401371197,2608,253
401372617,253,3246
401372413,331,253
401371412,253,3084
401372619,253,3249
401371442,253,3101
401372620,253,2502
401372593,253,2458
401372577,253,2464
401402851,253,2502
401372621,253,2692
401372494,253,304
401372622,2502,253
401402642,253,2464
401372426,253,331
401371352,254,2000
401373885,254,2065
401372266,2628,254
401365280,254,2363
401372394,254,278
401377394,2483,254
401377402,254,265
401377399,254,264
401377431,265,254
401377436,264,254
401377449,254,2483
401372207,256,123313
401372209,2198,256
401372208,256,295
401371089,256,2244
401365023,256,2309
401376634,256,2750
401372210,2226,256
401370043,256,258
401372211,256,2192
401372212,256,2515
401372213,2415,256
401365428,256,2275
401365441,2210,256
401365436,2729,256
401365444,256,350
401365455,256,2182
401365462,111,256
401365469,2275,256
401371719,257,2428
401371720,257,328
401371722,2181,257
401371721,257,2247
401371723,257,2275
401376680,257,344
401371724,2747,257
401371725,2460,257
401365060,257,2649
401371726,257,295
401371727,257,2083
401365754,257,2603
401365782,257,2244
401365779,2230,257
401365789,257,2166
401405189,2230,257
401365800,2325,257
401365818,2184,257
401365814,257,2670
401370036,258,2426
401370037,258,2515
401370039,258,2154
401377087,2507,258
401370041,258,2294
401370040,258,2329
401370050,258,2390
401370046,258,259
401370019,259,2515
401370017,259,311
401370020,259,2598
401370018,2426,259
401370021,259,2771
401365751,2168,259
401370030,259,2390
401376650,259,2752
401378565,261,2749
401378564,2460,261
401369832,261,2473
401376732,339,261
401373802,2430,261
401378567,261,2142
401369328,261,399
401369647,261,2619
401369657,2885,261
401369667,2619,261
401369669,261,311
401402803,261,399
401369676,261,2885
401369681,2349,261
401372010,2507,261
401376737,261,2026
401369651,2378,261
401373389,264,2640
401372549,264,2464
401364992,264,2459
401372487,264,2751
401384960,264,2440
401384961,264,2244
401371749,2571,264
401373019,264,2737
401371292,2250,264
401371438,264,3084
401373887,264,2547
401377367,265,264
401377430,2483,264
401373111,265,2016
401373628,265,2540
401373888,265,2547
401373018,265,2737
401372412,265,331
401372634,265,2692
401371754,265,2571
401372591,265,2458
401377421,2483,265
401377455,265,12
401372001,269,356
401372002,269,2565
401377052,277,269
401365033,269,2459
401372003,269,2296
401372004,275,269
401372254,2306,269
401373513,2752,269
401373523,2599,269
401373533,269,2507
401373542,269,305
401373548,269,2550
401373560,269,2752
401373563,2550,269
401373567,2507,269
401373026,270,2198
401373027,270,2016
401368225,270,2754
401368229,270,2523
401368235,2750,270
401368246,2739,270
401373029,270,2615
401368253,2174,270
401368259,2473,270
401368275,270,2473
401368280,270,2174
401368287,2523,270
401368293,2754,270
401368303,2870,270
401368309,325,270
401368312,270,94
401372007,275,2507
401372172,275,2597
401372173,275,2739
401376728,2608,275
401372174,275,2447
401396710,275,2244
401372176,275,2287
401364360,2509,275
401364364,275,2294
401364418,356,275
401364437,275,164
401372727,276,2296
401372725,276,2750
401372651,276,2097
401372726,276,2397
401372728,276,309
401371074,276,2184
401365041,2006,276
401372730,2198,276
401372339,276,2460
401372729,276,495
401365076,2649,276
401372708,2348,276
401372732,2572,276
401372690,276,2226
401372735,2229,276
401372694,2226,276
401372736,276,2393
401372738,295,276
401372665,2429,276
401372739,276,2229
401365884,277,2210
401372319,277,2473
401372320,277,2198
401372321,277,2515
401372322,277,2309
401372324,277,2754
401368357,2628,277
401368365,277,2306
401368372,2305,277
401368401,277,2641
401368410,197,277
401368386,2641,277
401372386,278,112358
401372385,278,2235
401371265,2492,278
401372388,2541,278
401372390,278,301
401372391,278,2463
401372392,278,300
401371172,2539,278
401372395,2692,278
401364713,278,2005
401364726,278,2751
401364733,2439,278
401364741,278,328
401364745,2440,278
401364763,278,2440
401371250,2267,279
401371259,279,2616
401371249,279,2458
401371262,279,2638
401371277,302,279
401371266,279,2130
401371270,279,2029
401371281,2239,279
401365631,279,2449
401371298,279,302
401371293,279,2540
401371144,279,2541
401371307,279,2492
401402502,279,2541
401371221,2608,279
401402996,279,2541
401402997,279,2492
401371226,279,301
401371148,2541,279
401371227,2501,279
401372164,2509,282
401365882,295,282
401372291,282,2262
401372247,2739,282
401365032,2050,282
401367273,2350,282
401365627,2449,282
401372293,282,2010
401372294,282,2474
401365078,2459,282
401396730,282,111166
401367283,282,339
401367352,2460,282
401367358,282,2350
401367370,282,2674
401367372,282,2623
401367383,282,2181
401367390,2674,282
401403771,282,339
401383801,2569,288
401373384,288,2352
401369132,288,3
401371005,2168,288
401373465,2635,288
401386790,288,3077
401369181,2057,288
401381710,288,2634
401370079,2390,288
401386795,288,2632
401381756,288,2010
401369236,288,2453
401369239,2110,288
401369258,2198,288
401369266,288,338
401369269,294,288
401369278,2454,288
401369290,288,526
401374412,290,2261
401364991,290,2050
401373853,2747,290
401374430,290,3243
401373236,2413,290
401374431,290,3117
401374432,2382,290
401372678,2097,290
401374433,290,2157
401371086,2230,290
401367425,2031,290
401367431,2032,290
401367437,290,326
401367448,2653,290
401367459,290,324
401367464,290,2026
401367473,2433,290
401367478,309,290
401367494,2026,290
401367491,290,2653
401371368,292,2491
401371354,292,3082
401371376,292,2464
401371381,2464,292
401371385,292,2239
401371390,356,292
401371398,292,357
401371423,292,2640
401371411,357,292
401372845,2636,292
401371439,292,2903
401371444,2617,292
401371450,2534,292
401371460,292,2253
401399156,2617,292
401371468,292,2130
401371483,3084,292
401371490,3101,292
401371492,292,2000
401371503,292,2320
401371500,292,2627
401371508,2000,292
401369152,2116,294
401369142,294,2448
401369131,294,3174
401369173,294,3189
401369182,2127,294
401369197,294,350
401369205,2572,294
401369210,294,2691
401369224,294,3117
401369231,2097,294
401386290,338,294
401369240,294,526
401369259,2335,294
401369254,2454,294
401402998,338,294
401369275,294,2110
401369285,2453,294
401369293,294,2198
401365223,295,2363
401372779,295,2672
401372780,295,2344
401371570,2244,295
401372241,2729,295
401372781,2229,295
401372689,2226,295
401372782,295,2636
401372783,295,2638
401371974,295,2670
401408653,2429,295
401372663,295,2429
401412468,2226,295
401372763,2393,295
401371371,299,3084
401369838,2623,299
401376638,2750,299
401371282,299,2351
401373639,299,3246
401373646,301,299
401396690,299,3091
401373644,299,3167
401373656,2934,299
401373659,2239,299
401402063,299,111910
401373675,299,2540
401373678,299,2463
401373688,299,300
401373699,302,299
401385534,300,2318
401371264,300,2492
401386950,300,3246
401371135,2541,300
401373653,300,2463
401371075,2184,300
401365077,2084,300
401373657,300,2540
401373661,302,300
401373685,300,2239
401373697,300,2934
401373706,2540,300
401373710,2463,300
401373723,300,302
401373725,28,300
401386473,301,2318
401378824,301,2239
401372397,2440,301
401384953,301,2463
401386052,301,2094
401372575,2464,301
401372485,2439,301
401371213,301,2250
401371145,2541,301
401371179,2539,301
401371216,2492,301
401371219,301,2501
401371222,301,2351
401402465,2541,301
401371230,2351,301
401371228,301,2492
401372329,302,331
401373622,328,302
401371261,2492,302
401373634,302,3136
401373637,302,3185
401371212,302,2501
401373671,2934,302
401373683,2463,302
401373691,2540,302
401373694,302,2239
401373726,302,13
401371252,2492,304
401372462,304,2202
401372463,2547,304
401372369,2005,304
401372465,304,2502
401372466,304,2464
401372468,304,3246
401372469,2540,304
401372492,304,2692
401372420,304,331
401402643,304,2692
401403778,304,331
401372493,2692,304
401372496,2458,304
401365004,305,2117
401370794,305,2154
401371969,305,2710
401365037,305,2199
401371077,305,2184
401371991,305,2350
401373520,305,2550
401373525,2086,305
401373529,305,2507
401373534,2599,305
401398907,305,2550
401373553,305,2752
401373579,2752,305
401373585,305,46
401373589,2507,305
401378810,309,2697
401378811,309,2753
401372805,2572,309
401378648,309,2296
401371621,309,2377
401371615,309,2443
401367422,2026,309
401367429,324,309
401378813,309,100
401367438,309,2032
401378812,2348,309
401367444,309,2031
401367455,326,309
401367467,309,2653
401367472,309,2247
401367486,2031,309
401367498,309,326
401367504,309,250
401367492,2032,309
401370955,311,554
401370953,311,287
401372523,311,2115
401365283,2514,311
401370959,311,3085
401370960,311,2771
401369329,2885,311
401369639,2619,311
401369652,311,2066
401369654,2349,311
401369660,311,2378
401369675,311,2349
401369678,2066,311
401369684,399,311
401365228,314,2275
401365201,314,2026
401369157,314,2335
401385918,2453,314
401376717,2057,314
401376720,314,2305
401365250,314,333
401365263,2368,314
401365267,314,2520
401365296,2550,314
401365310,314,2561
401400261,314,2368
401365319,2612,314
401365325,2405,314
401365329,314,2363
401400970,2217,314
401365333,314,315
401402450,2405,314
401365343,2514,314
401400931,314,2561
401365355,314,2612
401365236,2900,315
401365232,2565,315
401365204,2752,315
401365241,2754,315
401365258,2142,315
401365265,315,2405
401365271,315,2217
401365057,2199,315
401365287,315,2085
401365300,2066,315
401365294,315,399
401365312,2514,315
401365315,2363,315
401365326,315,2514
401402174,315,2099
401401114,2363,315
401365340,315,2612
401365346,315,2520
401365348,2561,315
401365354,2405,315
401365359,315,2363
401365366,315,314
401365372,2217,315
401372326,322,2529
401370970,322,2885
401373382,322,461
401381715,322,2142
401373095,322,2426
401381744,2352,322
401385998,322,349
401381719,2142,322
401385999,349,322
401402193,322,2142
401386001,322,2083
401381775,324,366
401372227,350,324
401376654,2674,324
401376657,2649,324
401371887,324,2579
401373021,324,2737
401373855,324,2747
401378806,324,2382
401381776,324,291
401390490,324,111926
401367423,324,2433
401372753,2393,324
401381777,324,2213
401367435,2653,324
401367446,2026,324
401367452,324,2026
401367465,2247,324
401367471,324,2031
401367477,324,2032
401367489,326,324
401367495,324,2247
401365238,325,2099
401372244,325,2205
401385838,325,2944
401370798,325,2154
401368228,325,2750
401398630,325,2870
401368250,2523,325
401368244,325,2870
401368256,2754,325
401368263,325,2473
401368268,325,2174
401368279,325,2754
401368284,325,2523
401368290,2750,325
401368302,325,2739
401368320,325,85
401368326,2870,325
401371375,3101,326
401373823,2916,326
401373824,326,2326
401384951,331,326
401365618,326,2172
401373825,326,2588
401373826,326,2491
401371424,326,2320
401367427,326,2653
401367442,2247,326
401367450,326,2433
401367463,2031,326
401367469,2032,326
401367482,326,2026
401378798,328,2104
401371202,328,2608
401371624,328,2443
401372636,2692,328
401372127,2294,328
401373410,328,2502
401364712,2005,328
401364736,328,2751
401364753,2440,328
401364762,328,2005
401372411,2463,331
401372396,2440,331
401372410,331,3152
401365617,2437,331
401372415,331,109661
401372417,2464,331
401372317,2641,331
401372416,2502,331
401372421,2692,331
401372423,331,2458
401403779,2692,331
401371821,333,2473
401371819,333,2348
401371744,333,2571
401376718,333,2390
401376715,2181,333
401371280,2250,333
401395130,333,2166
401364841,333,2633
401364867,344,333
401369146,338,2496
401369148,338,3117
401369158,338,2057
401369180,338,2382
401369176,338,2127
401373854,2747,338
401369198,338,2679
401369214,2535,338
401369227,338,2648
401369241,2335,338
401369247,338,526
401369260,2454,338
401402793,338,2335
401369276,338,2453
401407270,338,2335
401369282,2198,338
401371792,2132,339
401372280,2057,339
401372281,339,83
401371942,339,2116
401376736,339,2006
401372282,2197,339
401372283,339,2635
401372284,2546,339
401372285,339,2630
401371925,2567,339
401367279,2460,339
401402730,339,2181
401367288,339,2287
401367362,339,2350
401403770,2287,339
401367371,339,2287
401367375,339,2460
401367377,2623,339
401371866,344,2174
401371864,344,2453
401371867,344,2413
401371400,344,2320
401371869,344,2247
401371871,344,2737
401364900,2641,344
401364903,344,2579
401364922,344,2633
401373307,349,181
401373309,349,2771
401381851,349,2681
401371585,2325,349
401365253,349,2368
401365262,349,2561
401373331,349,3103
401372370,2005,349
401372546,112358,349
401370971,2885,349
401381741,349,2352
401371890,2579,349
401385997,2083,349
401376559,349,2329
401381716,2142,349
401373099,2426,349
401376564,2329,349
401381747,2352,349
401372226,350,2258
401372225,2287,350
401372228,2169,350
401372229,350,2572
401372232,350,2450
401372233,350,2418
401372234,2272,350
401372235,350,2097
401365411,350,2182
401365419,2275,350
401365426,350,2729
401365430,350,2210
401365457,350,2275
401369820,2132,356
401372110,356,2296
401372111,356,2032
401377084,2306,356
401364347,2294,356
401372113,356,2598
401364387,356,2509
401364432,2509,356
401371599,357,2172
401371568,357,2639
401388953,2636,357
401371609,357,2610
401371617,357,2588
401365626,2437,357
401371431,357,2320
401371638,357,2834
401384884,357,2466
401384887,2447,357
401384911,357,2377
401371643,357,2916
401371646,357,2377
401371650,357,2277
401371654,2545,357
401371657,2466,357
401371660,357,2443
401371664,2443,357
401371668,2447,357
401370936,2198,399
401370934,2325,399
401370938,399,2197
401370939,2306,399
401370942,2329,399
401370943,399,2083
401386323,399,2066
401369646,399,2349
401369650,399,2885
401369653,2378,399
401369662,399,2619
401369664,2349,399
401369668,2885,399
401369674,399,2378
401369677,42,399
401385130,526,107730
401369144,2350,526
401385572,526,2204
401365031,526,2711
401377974,526,2545
401373037,526,2870
401369179,2229,526
401369200,2523,526
401385927,2099,526
401378807,526,2382
401369233,526,2454
401369252,526,2335
401369268,526,2198
401369281,2110,526
401369292,526,2453
401371374,2000,241
401371394,2000,2544
401371405,2000,2916
401371414,2000,2182
401385874,2000,2934
401371432,2000,2758
401371441,2000,2344
401390242,2000,2163
401371454,3101,2000
401371447,3084,2000
401371456,2000,2617
401371471,2253,2000
401371461,2000,2534
401371479,2000,2547
401371485,2000,2856
401371496,2320,2000
401371502,2000,2130
401371519,2627,2000
401371528,2534,2000
401372367,2005,2640
401376535,2065,2005
401365605,2005,2172
401372372,2032,2005
401372373,2627,2005
401364727,2005,2439
401364734,2005,2440
401403792,2005,2439
401364756,2005,2751
401364771,2439,2005
401365014,2006,2719
401365025,2006,2230
401365003,2006,214
401376733,2006,2026
401365048,2006,2582
401365073,2006,2515
401365065,2750,2006
401365089,2006,2084
401365108,2006,2050
401365118,2006,2711
401365112,2309,2006
401365121,2006,2199
401365130,2117,2006
401365134,2649,2006
401365156,2459,2006
401371794,2132,2010
401381708,2010,2634
401381755,2453,2010
401373792,2535,2010
401373830,2653,2010
401376575,2029,2010
401381757,2400,2010
401373116,2010,2016
401378653,2010,2296
401381758,2011,2010
401381759,2640,2010
401373180,2504,2010
401381760,2010,2065
401380978,2582,2010
401381761,2010,2400
401373167,2755,2010
401376583,2010,2029
401381762,2065,2010
401372309,2623,2011
401372124,2294,2011
401380985,2011,2428
401382337,2011,2453
401371007,2168,2011
401371290,2492,2011
401373791,2011,2535
401382338,2400,2011
401372318,2641,2011
401376576,2029,2011
401378652,2011,2296
401373117,2011,2016
401373179,2504,2011
401381768,2011,2065
401382339,2640,2011
401380979,2582,2011
401373166,2755,2011
401371256,2250,2016
401371196,2501,2016
401373112,2547,2016
